id,weight,payoutMultiplier
178,7,22.41
179,1,682.02
180,7,85.64
181,7,29.1
182,1,103.64
183,7,17.44
184,1,941.34
185,7,20.14
186,6,26.94
187,7,51.9
188,1,103.9
189,7,50.41
190,7,16.75
191,1,276.42
192,1,1320.11
193,7,36.02
194,1,195.54
195,1,117.89
196,1,311.98
197,7,15.39
198,1,129.64
199,7,33.23
200,7,87.99
201,7,63.07
202,1,202.49
203,1,245.43
204,1,103.4
205,7,28.66
206,7,11.96
207,1,247.15
208,1,226.96
209,1,302.87
210,1,216.25
211,1,201.47
212,1,195.2
213,1,97.51
214,7,13.46
215,1,190.58
216,7,29.22
217,1,465.23
218,1,121.9
219,1,220.92
220,1,157.32
221,7,33.49
222,7,77.56
223,1,1005.05
224,1,183.92
225,1,121.94
226,1,169.26
227,1,170.2
228,7,40.77
229,1,158.57
230,1,296.4
231,1,142.72
232,1,719.17
233,1,217.83
234,7,70.66
235,1,887.51
236,1,266.23
237,6,63.94
238,7,12.41
239,7,74.5
240,1,151.65
241,1,732.67
242,7,67.12
243,1,477.5
244,1,113.45
245,7,9.88
246,1,950.17
247,1,644.81
248,1,126.67
249,1,253.68
250,1,201.03
251,1,1334.18
252,1,1276.34
253,7,14.83
254,1,587.33
255,7,6.3
256,7,75.08
257,7,28.79
258,7,54.06
259,7,92.08
260,7,89.56
261,7,17.03
262,1,455.78
263,7,4.48
264,1,98.94
265,7,22.47
266,7,53.12
267,1,193.36
268,7,32.79
269,6,34.51
270,1,374.77
271,7,70.83
272,7,31.77
273,7,19.79
274,1,310.29
275,1,241.15
276,1,529.19
277,1,415.35
278,7,63.17
279,7,36.9
280,7,69.13
281,1,334.75
282,7,63.24
283,1,289.83
284,1,233.2
285,1,360.36
286,1,123.07
287,7,22.56
288,1,140.75
289,1,269.36
290,1,301.97
291,7,46.01
292,7,93.01
293,7,38.74
294,1,336.56
295,7,55.22
296,7,30.37
297,7,19.33
298,7,18.64
299,7,77.66
300,1,274.14
301,1,210.55
302,1,135.49
303,6,80.25
304,7,49.54
305,1,130.84
306,7,48.84
307,7,27.21
308,1,116.02
309,1,209.82
310,1,314.83
311,1,803.88
312,7,43.27
313,7,37.8
314,7,32.15
315,1,142.07
316,1,199.29
317,1,916.64
318,1,133.69
319,7,86.38
320,1,149.36
321,7,76.61
322,7,7.16
323,7,28.8
324,7,72.02
325,1,373.63
326,1,168.49
327,1,151.76
328,7,89.48
329,1,288.92
330,1,108.89
331,1,176.47
332,7,50.11
333,7,12.62
334,1,192.69
335,7,4.75
336,1,531.81
337,7,13.23
338,1,612.25
339,1,381.04
340,1,250.82
341,1,176.54
342,1,208.89
343,6,42.08
344,7,27.08
345,1,343.92
346,1,161.86
347,1,189.45
348,7,75.66
349,1,436.83
350,7,18.59
351,7,73.87
352,7,23.01
353,7,53.15
354,1,99.71
355,1,243.35
356,1,223.62
357,7,84.31
358,7,79.06
359,1,422.54
360,1,271.13
361,1,151.61
362,7,33.92
363,1,392.68
364,1,272.02
365,1,326.6
366,7,88.64
367,7,8.02
368,7,7
369,1,309.72
370,7,26.94
371,7,53.6
372,7,86.94
373,1,150.4
374,1,105.5
375,1,132.37
376,7,64.8
377,6,69.6
378,7,49.68
379,7,32.06
380,7,25.6
381,7,67.72
382,7,10.97
383,1,698.83
384,1,104.17
385,7,55.8
386,7,71.02
387,7,17.27
388,1,683.27
389,1,165.96
390,1,1441.5
391,1,112.68
392,1,299.08
393,7,48.55
394,7,87.2
395,7,55.8
396,7,61.51
397,7,56.84
398,7,87.08
399,7,26.58
400,1,1517.34
401,1,687.01
402,1,169.09
403,7,70.08
404,1,170.6
405,1,192
406,1,327.84
407,6,88.74
408,7,25.04
409,7,34.24
410,7,10.43
411,7,67.1
412,1,626.43
413,1,153.51
414,1,166.27
415,7,23.63
416,1,105.72
417,1,275.17
418,7,23.12
419,7,53.47
420,7,71.83
421,7,35.45
422,7,19.53
423,1,243.75
424,7,75.79
425,1,599.33
426,7,43.01
427,1,692.07
428,1,104.37
429,7,46.95
430,1,294.97
431,1,862.37
432,7,52.64
433,7,5.24
434,1,253.26
435,1,151.54
436,7,65.71
437,6,33.13
438,1,247
439,7,48.13
440,1,114.96
441,1,129.97
442,1,917.24
443,1,404.5
444,1,309.55
445,1,126.02
446,1,195.96
447,1,255.01
448,1,492.53
449,7,65.13
450,1,398.78
451,1,121.96
452,7,86.13
453,1,161.51
454,1,228.24
455,1,367.19
456,1,96.28
457,1,126.02
458,1,529.36
459,7,19.52
460,1,471.71
461,7,60.58
462,7,67.56
463,7,60.3
464,1,453.87
465,1,926.71
466,1,689.09
467,1,374.89
468,1,703.03
469,7,17.18
470,1,225.82
471,1,201.08
472,1,416.85
473,1,593.25
474,1,124.92
475,7,50.94
476,1,102.46
477,1,2843.39
478,7,55.58
479,7,7.68
480,7,73.18
481,1,401.84
482,1,157.64
483,7,14.17
484,7,39.35
485,7,82.5
486,1,518.28
487,7,81.4
488,1,649.77
489,1,130.36
490,1,201.98
491,6,41.5
492,1,238.29
493,1,159.65
494,7,2.4
495,1,230.84
496,1,1049.39
497,1,129.99
498,7,20.85
499,1,506.47
500,1,421.94
501,1,982.49
502,7,7.94
503,1,117.05
504,1,339.24
505,1,1004.7
506,7,18.64
507,7,84.46
508,1,349.42
509,1,310.02
510,7,63.06
511,7,16.14
512,1,146.46
513,7,71.61
514,1,140.98
515,1,149.07
516,1,300.67
517,1,496.48
518,7,21.5
519,7,13.9
520,1,274.62
521,1,441.12
522,1,326.08
523,7,48.68
524,7,18.84
525,1,142.79
526,7,29.02
527,1,374.04
528,1,2947.54
529,7,22.23
530,1,110.16
531,7,6.58
532,7,28.4
533,1,192.08
534,1,522.96
535,1,620.53
536,6,73.1
537,1,105.22
538,7,24.43
539,1,596.36
540,1,1001.81
541,7,5.84
542,7,81.22
543,7,24.29
544,7,69.67
545,7,22.48
546,1,118.65
547,7,14.88
548,1,138.89
549,7,20.88
550,7,46.57
551,1,524.87
552,1,127.64
553,7,52.35
554,1,937.42
555,1,126.38
556,1,568.88
557,7,13.39
558,1,248.87
559,7,29.79
560,7,84.37
561,7,80.09
562,7,50.8
563,1,221.93
564,7,38.64
565,6,63.66
566,7,64.84
567,1,155.21
568,1,351.66
569,7,44.16
570,1,130.12
571,7,56.93
572,1,1078.02
573,7,48.06
574,1,205.03
575,1,1080.35
576,7,60.54
577,1,1194.98
578,7,40.08
579,7,15.94
580,7,46.24
581,7,72.62
582,1,252.1
583,7,53.98
584,1,128.59
585,1,193.34
586,7,89.62
587,1,338.26
588,1,252.81
589,7,54.15
590,1,246.89
591,7,60.89
592,7,21
593,7,32.06
594,1,1039.21
595,1,317.49
596,1,752.23
597,1,1463.41
598,1,111.07
599,1,307.06
600,7,73.76
601,6,87.23
602,7,24.56
603,1,106.61
604,7,48.88
605,7,38.54
606,1,354.89
607,7,66.12
608,1,608.13
609,1,336.56
610,1,1087.82
611,1,244.8
612,1,2203.43
613,7,74.01
614,7,13.08
615,7,25.12
616,7,40.15
617,7,17.57
618,1,407.78
619,1,339.01
620,7,19.36
621,1,120.26
622,7,80.35
623,7,44.32
624,7,26.33
625,7,72.46
626,1,355.12
627,7,31.45
628,1,103.63
629,7,53.26
630,1,132.17
631,1,211.4
632,1,389.26
633,1,97.15
634,1,155.05
635,1,165.04
636,6,53.42
637,7,29.03
638,1,115.2
639,7,6.53
640,7,67.95
641,7,25.56
642,7,25.17
643,1,363.32
644,1,205.46
645,1,187.18
646,7,23.01
647,7,50.32
648,1,575.32
649,1,107.88
650,7,4.38
651,7,70.15
652,1,127.74
653,1,139.64
654,1,286.58
655,7,48.29
656,1,134.83
657,1,972.93
658,7,13.41
659,1,471.18
660,1,330.46
661,1,210.74
662,7,82.62
663,1,240.35
664,7,29.54
665,7,87.85
666,1,141.56
667,7,17.23
668,6,18.63
669,1,111.74
670,7,47.76
671,7,44.91
672,1,1081.17
673,1,428.3
674,1,204.46
675,7,2.36
676,7,57.5
677,1,622.37
678,1,429.73
679,7,89
680,1,356.66
681,7,19.27
682,1,97.62
683,1,161.48
684,1,229.33
685,1,157.86
686,1,349.5
687,1,220.33
688,1,196.68
689,7,19.81
690,1,167.99
691,1,219.11
692,1,257.87
693,1,378.04
694,1,423.17
695,1,486.89
696,7,48.8
697,7,75.24
698,7,16.14
699,7,60.39
700,1,182.79
701,7,26.31
702,1,99.32
703,1,140.74
704,1,655.12
705,7,50.72
706,1,96.3
707,1,196.19
708,7,66
709,1,150.88
710,1,859.02
711,1,122.95
712,1,167.54
713,1,262.64
714,7,12.03
715,7,95.22
716,6,22.38
717,1,164.35
718,7,82.77
719,7,38.62
720,1,173.74
721,7,92.38
722,1,138.16
723,1,245.15
724,1,1105.64
725,1,115.41
726,1,526.8
727,1,349.68
728,1,1001.76
729,7,7.76
730,7,9.56
731,1,156.62
732,1,1603.3
733,7,61.19
734,7,24.02
735,1,189.22
736,1,1754.8
737,1,339.93
738,7,27.55
739,7,20.33
740,1,112.22
741,1,326.72
742,7,35.84
743,1,218.76
744,7,66.81
745,7,43.78
746,1,135.09
747,7,34.05
748,7,29.54
749,1,172.81
750,1,248.15
751,7,54.2
752,7,72.82
753,6,36.83
754,1,506.05
755,7,59.61
756,7,33
757,7,95.92
758,7,67.54
759,1,700.57
760,1,273.22
761,1,116.9
762,7,73.56
763,7,52.5
764,7,13.49
765,7,72.85
766,1,197.2
767,1,347.78
768,1,163.98
769,7,27.23
770,7,56.28
771,1,117.67
772,7,30.31
773,7,80
774,7,41.88
775,1,109.22
776,7,2.88
777,1,873.1
778,1,109.52
779,7,48.28
780,1,130.89
781,7,42.74
782,1,519.57
783,1,514.94
784,1,195.61
785,1,724.26
786,1,171.97
787,1,97.08
788,6,37.53
789,7,16.92
790,1,317.66
791,1,701.16
792,7,92.95
793,7,40.08
794,7,49.17
795,1,364.57
796,1,188.91
797,1,733.15
798,1,349.3
799,7,19.49
800,7,38.96
801,1,236.62
802,7,57.99
803,1,231.36
804,7,85.43
805,1,149.6
806,7,62.8
807,1,181.08
808,1,1686.69
809,1,521.7
810,7,90.1
811,1,531.2
812,7,81.8
813,7,15.94
814,1,613.41
815,7,74.74
816,1,452.74
817,7,41.07
818,7,23.47
819,7,28.47
820,6,38.2
821,1,152.48
822,1,2329.73
823,1,160.63
824,7,6.23
825,7,30.36
826,7,12.42
827,1,253.77
828,7,26.79
829,1,100.93
830,1,196.38
831,1,105.71
832,7,26.01
833,7,10.03
834,7,12.52
835,1,132.54
836,7,95.69
837,1,216.88
838,7,53.87
839,7,35.27
840,7,17.02
841,7,21.96
842,7,31.54
843,1,138.78
844,1,396.64
845,1,155.21
846,1,213.5
847,7,4.85
848,7,49.58
849,1,202.1
850,1,632.31
851,7,42.41
852,1,116.67
853,6,29.08
854,7,83.22
855,1,132.8
856,1,175.25
857,1,253.83
858,1,903.73
859,7,15.31
860,1,147.08
861,1,111.82
862,7,83.47
863,1,254.28
864,7,64.3
865,7,59.66
866,7,30.07
867,7,87.3
868,7,16.58
869,1,474.76
870,7,79.97
871,7,65.54
872,1,317.9
873,7,92.96
874,7,10.19
875,7,89.69
876,7,30.01
877,1,262.27
878,1,222.39
879,1,480.88
880,1,103.22
881,1,99.98
882,1,975.07
883,7,15.99
884,7,60.26
885,1,1957.46
886,6,52.96
887,1,127.04
888,7,91.85
889,7,44.6
890,7,67.99
891,7,39.67
892,7,59.11
893,1,1115.71
894,7,37.53
895,1,496.06
896,1,175.91
897,1,1090.85
898,1,282.12
899,7,65.04
900,7,34.46
901,1,657.01
902,1,129.51
903,1,831.36
904,7,38.52
905,1,98.42
906,7,80.3
907,1,137.88
908,7,43.29
909,1,807.64
910,1,112.89
911,1,207.36
912,1,194.86
913,1,126.91
914,1,371.62
915,7,20.19
916,1,545.24
917,7,68.14
918,1,221.06
919,1,552.03
920,7,13.79
921,1,323.99
922,1,713.75
923,1,346.92
924,1,143.09
925,1,150.11
926,7,46.99
927,7,90.77
928,6,29.72
929,1,449.56
930,7,85.58
931,1,205.96
932,1,220.26
933,1,366.26
934,1,192.21
935,1,138.69
936,7,90
937,7,37.85
938,7,8.67
939,1,477.42
940,1,100.21
941,1,622.83
942,1,402.75
943,1,484.61
944,1,146.9
945,1,398.77
946,7,42.96
947,1,161.34
948,7,17.06
949,7,84.88
950,7,20.33
951,7,17.76
952,1,424.66
953,1,1202
954,1,96.68
955,1,309.63
956,1,617.13
957,7,72.71
958,1,350.8
959,1,309.96
960,1,513.53
961,1,637.9
962,7,80.74
963,1,114.07
964,1,716.45
965,1,328.3
966,1,99.06
967,1,182.15
968,1,159.46
969,7,12.09
970,1,765.54
971,7,14.82
972,1,369
973,7,13.53
974,1,456.09
975,1,395.18
976,1,217.59
977,7,58.74
978,7,79.46
979,6,69.55
980,7,8.76
981,7,41.89
982,7,90.17
983,7,13.15
984,7,67.31
985,1,236.37
986,1,933.37
987,1,123.18
988,7,34.25
989,1,917.75
990,7,54.55
991,1,100.33
992,1,410.54
993,1,559.1
994,7,40.99
995,1,119.95
996,1,192.19
997,1,374.99
998,7,50.19
999,1,508.27
1000,7,84.17
1001,1,222.32
1002,7,30
1003,7,9.5
1004,1,120.92
1005,7,63.09
1006,7,50.14
1007,1,1001.39
1008,1,270.21
1009,7,31.82
1010,7,51.03
1011,1,1146.08
1012,1,1047.8
1013,1,104.43
1014,1,256.59
1015,1,674.78
1016,1,207.28
1017,6,86.35
1018,7,31.54
1019,7,25.79
1020,1,626.09
1021,1,654.11
1022,1,1314.45
1023,1,112.28
1024,1,126.27
1025,1,110.08
1026,1,713.64
1027,1,357.65
1028,7,73.85
1029,1,256.09
1030,1,371.65
1031,1,388.7
1032,1,250.85
1033,7,53.33
1034,7,66.85
1035,1,336.13
1036,1,655.42
1037,7,32.74
1038,1,178.75
1039,1,350.75
1040,7,90.69
1041,1,177.96
1042,1,131.55
1043,1,145.28
1044,1,171.1
1045,1,118.07
1046,1,160.12
1047,1,364.11
1048,7,44.93
1049,7,40.61
1050,7,28.28
1051,1,384.6
1052,1,151.79
1053,1,1307.86
1054,7,54.43
1055,7,16.22
1056,7,9.94
1057,7,94.22
1058,1,128.59
1059,7,7.97
1060,7,54.24
1061,1,171.95
1062,1,226.66
1063,1,334.93
1064,1,863.06
1065,6,86.58
1066,7,4.44
1067,1,429.68
1068,1,147.56
1069,7,31.56
1070,1,483.72
1071,7,92
1072,1,197.92
1073,1,98.61
1074,7,65.94
1075,7,32.47
1076,1,254.98
1077,1,169.93
1078,1,123.81
1079,1,145.15
1080,1,481.01
1081,1,121.54
1082,7,30.62
1083,7,19.09
1084,1,199.95
1085,7,6.11
1086,1,518.86
1087,1,494.49
1088,1,645.63
1089,7,76.26
1090,7,9.25
1091,1,514.26
1092,7,72.95
1093,1,132.88
1094,7,37.23
1095,1,847.02
1096,1,703.28
1097,7,86.4
1098,7,40.67
1099,1,102.23
1100,7,26.08
1101,7,15.5
1102,1,391.42
1103,6,12.15
1104,1,495.5
1105,7,61.68
1106,1,298.28
1107,1,826.96
1108,1,242.44
1109,7,59.08
1110,1,103.87
1111,1,280.58
1112,1,209.85
1113,1,101.6
1114,1,135.64
1115,7,58.48
1116,1,434.19
1117,1,329.66
1118,1,222.81
1119,7,34.39
1120,1,134.2
1121,1,506.72
1122,1,211.52
1123,7,41.82
1124,7,6.1
1125,7,13.98
1126,1,218.46
1127,7,80.58
1128,7,67.87
1129,1,217.25
1130,1,198.41
1131,7,30.53
1132,1,131.02
1133,1,1081.82
1134,1,147.85
1135,7,12.77
1136,7,73.51
1137,1,115.99
1138,1,117.98
1139,7,60.57
1140,1,399.17
1141,1,303.32
1142,1,429.18
1143,7,31.72
1144,1,98.36
1145,1,200.55
1146,1,237.5
1147,7,58.54
1148,7,25.22
1149,6,45.4
1150,7,60.74
1151,1,150.5
1152,7,45.09
1153,1,416.15
1154,1,118.75
1155,7,43.07
1156,1,165.4
1157,7,59.08
1158,7,92.6
1159,7,61.48
1160,7,20.95
1161,7,69.75
1162,7,14.88
1163,7,46.26
1164,1,601.08
1165,7,36.09
1166,7,57.26
1167,7,12.29
1168,1,370.14
1169,7,89.16
1170,7,60
1171,1,429.82
1172,7,82.23
1173,1,279.03
1174,6,92.18
1175,7,83.94
1176,7,74.76
1177,1,110.4
1178,1,675.88
1179,7,9.86
1180,7,37.25
1181,7,46.3
1182,1,311.38
1183,1,333.72
1184,7,58.06
1185,7,72.44
1186,1,240.21
1187,7,34.35
1188,1,127.2
1189,7,70.91
1190,7,12.21
1191,7,88.12
1192,7,10.71
1193,1,215.71
1194,1,1197.33
1195,1,204.94
1196,7,26.5
1197,7,53.08
1198,1,162.54
1199,7,5.12
1200,1,130.9
1201,7,12.8
1202,6,88.98
1203,7,33.51
1204,1,311.33
1205,1,597.29
1206,7,67.04
1207,7,31.76
1208,7,47.36
1209,1,263.54
1210,1,728.86
1211,1,614.39
1212,1,211.09
1213,7,60.82
1214,1,294.77
1215,1,444.6
1216,7,24.24
1217,7,23.76
1218,1,283.05
1219,1,370.9
1220,1,667.28
1221,7,65.87
1222,7,70.65
1223,1,277.78
1224,1,139.74
1225,7,34.4
1226,1,201.25
1227,1,538.24
1228,7,51.68
1229,1,376.45
1230,1,293.31
1231,7,48.78
1232,1,2011.08
1233,7,82.06
1234,7,14.56
1235,7,60.4
1236,1,746.32
1237,1,184.18
1238,1,612.53
1239,7,72.03
1240,6,68.54
1241,7,61.42
1242,1,107.73
1243,7,28.17
1244,1,97.22
1245,7,59.02
1246,7,78.2
1247,7,77.72
1248,7,73.18
1249,1,297.5
1250,7,45.69
1251,1,698.65
1252,1,537.61
1253,1,126.87
1254,1,208.55
1255,1,1068.65
1256,7,42.22
1257,1,483.44
1258,7,35.52
1259,7,82.69
1260,7,62.02
1261,7,7.69
1262,1,96.97
1263,7,52.4
1264,7,48.31
1265,7,66.75
1266,1,187.72
1267,7,21.15
1268,6,38.03
1269,1,120.94
1270,7,66.54
1271,7,78.19
1272,7,65.19
1273,7,26.17
1274,7,4.07
1275,1,200.09
1276,1,105.43
1277,1,104.39
1278,7,67.56
1279,7,13.03
1280,7,43.81
1281,7,39.2
1282,7,60.49
1283,1,322.81
1284,1,308.16
1285,1,345.99
1286,1,164.42
1287,7,35.97
1288,1,537.17
1289,7,14.8
1290,1,138.58
1291,7,19.78
1292,1,103.17
1293,1,417.83
1294,7,27.96
1295,7,73.5
1296,6,18.78
1297,7,85.28
1298,1,428.42
1299,7,45.1
1300,1,265.99
1301,1,115.79
1302,1,205.04
1303,7,76.01
1304,1,227.91
1305,7,38.35
1306,7,17.01
1307,1,298.41
1308,7,8.27
1309,1,283.17
1310,1,192.71
1311,1,174.84
1312,7,79.2
1313,1,233.63
1314,7,30.64
1315,7,58.5
1316,7,84.2
1317,1,816.14
1318,7,16.33
1319,7,8.62
1320,1,112.23
1321,7,41.95
1322,7,6.46
1323,7,91.42
1324,1,223.22
1325,7,68.84
1326,1,183.58
1327,1,105.4
1328,6,9.19
1329,1,103.3
1330,7,64.17
1331,7,93.84
1332,1,340.47
1333,1,1009.83
1334,7,26.19
1335,7,36.58
1336,7,16.37
1337,1,236.15
1338,1,169.2
1339,1,349.27
1340,1,681.54
1341,1,2152.45
1342,1,128.71
1343,1,146.94
1344,1,621.98
1345,1,234.46
1346,1,429.02
1347,1,322.86
1348,7,38.15
1349,1,243.13
1350,1,118.77
1351,7,30.12
1352,1,152.72
1353,1,679.01
1354,7,22.56
1355,1,113.7
1356,7,27.86
1357,7,65.32
1358,7,1.79
1359,1,183.31
1360,1,280.42
1361,1,831.1
1362,1,162.35
1363,1,801.88
1364,1,186.22
1365,7,60.78
1366,7,86.98
1367,1,1050.41
1368,7,92.35
1369,1,356.93
1370,1,195.97
1371,7,48.32
1372,1,165.91
1373,1,426.94
1374,7,73.24
1375,6,70.56
1376,1,302.76
1377,1,154.29
1378,1,141.6
1379,7,39.63
1380,1,127.79
1381,1,315.26
1382,7,9.89
1383,7,57.65
1384,1,195.57
1385,1,260.75
1386,7,22.5
1387,7,80.48
1388,7,11.14
1389,1,643.36
1390,7,12.57
1391,1,326.09
1392,1,177.95
1393,1,115.07
1394,1,287.62
1395,7,75.45
1396,1,100.34
1397,1,526.12
1398,7,45.9
1399,1,610.93
1400,7,20.92
1401,1,542.78
1402,7,3.54
1403,1,97.04
1404,7,35.69
1405,7,66.22
1406,1,103.02
1407,1,218.47
1408,1,303.68
1409,1,100.03
1410,1,295.23
1411,1,173.51
1412,1,170.21
1413,1,97.63
1414,7,64.03
1415,1,253.65
1416,7,34.09
1417,1,136.27
1418,7,81.46
1419,1,246.78
1420,1,602.84
1421,1,408.79
1422,1,129.62
1423,1,129.06
1424,6,71.18
1425,7,26.02
1426,1,109.3
1427,7,49.1
1428,1,155.53
1429,7,8.53
1430,1,121.23
1431,7,42.15
1432,1,204.96
1433,1,560.34
1434,1,163.17
1435,1,139.57
1436,7,92.26
1437,1,294.14
1438,7,62.54
1439,1,370.86
1440,1,390.37
1441,7,55.93
1442,1,96.92
1443,1,610.26
1444,1,1013.92
1445,1,530.02
1446,7,12.17
1447,1,349.73
1448,7,31.11
1449,1,221.35
1450,1,671.18
1451,1,442.98
1452,7,76.8
1453,1,125.04
1454,1,106.29
1455,1,131.53
1456,1,100.24
1457,7,22.45
1458,7,76.06
1459,1,241.23
1460,1,374.27
1461,7,69.01
1462,1,1013.04
1463,7,41.44
1464,7,9.37
1465,7,85.39
1466,1,301.46
1467,6,72.67
1468,7,90.47
1469,7,34.65
1470,1,102.49
1471,7,54.41
1472,7,77.06
1473,7,31.66
1474,7,65.74
1475,7,71.95
1476,1,1800.21
1477,1,122.3
1478,7,78.27
1479,7,38.64
1480,7,62.68
1481,7,65.95
1482,7,86.63
1483,7,60.94
1484,7,50.76
1485,7,80.32
1486,1,618.39
1487,1,646.57
1488,1,305.76
1489,7,21.53
1490,6,73.1
1491,1,126.12
1492,1,155.98
1493,1,96.96
1494,7,67.1
1495,7,85.24
1496,7,18.79
1497,7,11.28
1498,1,180.12
1499,1,471.94
1500,1,185.44
1501,1,369.53
1502,7,77.99
1503,1,205.46
1504,7,75
1505,7,74.79
1506,7,85.91
1507,1,268.92
1508,1,224.87
1509,1,157.5
1510,7,10.06
1511,7,65.12
1512,7,24.44
1513,1,114.99
1514,1,193.59
1515,1,942.74
1516,1,734.1
1517,1,584.11
1518,1,121.85
1519,7,54.73
1520,7,84.95
1521,7,33.32
1522,1,419.88
1523,1,519.95
1524,1,214.57
1525,1,366.46
1526,1,132.2
1527,1,158.5
1528,7,42.55
1529,7,43.74
1530,1,149.31
1531,1,105.67
1532,1,121.14
1533,6,25.04
1534,1,233.73
1535,7,52.49
1536,1,891.9
1537,7,26.14
1538,1,183.15
1539,7,24.95
1540,1,265.29
1541,7,38.13
1542,1,320.35
1543,7,68.85
1544,1,275.08
1545,1,206.39
1546,1,717.89
1547,1,782.45
1548,1,725.27
1549,7,21.02
1550,1,519.8
1551,7,66
1552,1,376.89
1553,7,17.43
1554,1,106.3
1555,1,801.33
1556,7,20.56
1557,1,375.71
1558,7,23.52
1559,1,148.16
1560,1,1155.96
1561,7,38.43
1562,7,49.44
1563,7,87.12
1564,7,43.28
1565,7,49.06
1566,1,347.69
1567,7,19.36
1568,6,6.18
1569,7,29.67
1570,1,214.3
1571,7,25.29
1572,7,78.16
1573,7,9.62
1574,1,1889.42
1575,7,31.5
1576,1,230.67
1577,1,225.02
1578,1,243.51
1579,1,161.01
1580,1,121.22
1581,1,128.2
1582,7,22.17
1583,1,862.84
1584,7,41.97
1585,7,38.35
1586,1,188.62
1587,7,51.33
1588,7,93.77
1589,1,298.04
1590,7,6.81
1591,7,58.91
1592,1,106.51
1593,1,1840.3
1594,7,87.51
1595,7,86.46
1596,1,728.21
1597,1,1006.22
1598,1,750.02
1599,1,507.23
1600,1,116.9
1601,7,70.86
1602,1,252.91
1603,7,12.15
1604,1,287.51
1605,6,92.69
1606,1,652.71
1607,1,98.88
1608,1,125.75
1609,1,408.64
1610,7,46.28
1611,1,148.43
1612,1,130.97
1613,7,80.51
1614,7,24.58
1615,1,2253.02
1616,7,50.39
1617,1,172.82
1618,7,64.7
1619,1,275.98
1620,1,112.93
1621,7,84.62
1622,1,129.93
1623,7,52.06
1624,7,75.25
1625,1,248.26
1626,7,62.58
1627,1,848.31
1628,1,742.36
1629,1,457.09
1630,1,398.8
1631,7,35.43
1632,1,243.77
1633,1,129.8
1634,1,171.67
1635,7,2.31
1636,1,664.88
1637,1,179.74
1638,7,35.06
1639,1,143.04
1640,7,58.8
1641,1,344.34
1642,7,25.41
1643,1,1510.8
1644,1,237.4
1645,1,180.2
1646,7,92.08
1647,7,4.8
1648,1,121.83
1649,1,315.93
1650,6,22.46
1651,7,87.22
1652,1,652.86
1653,1,243.57
1654,7,81.19
1655,1,514.2
1656,1,314.85
1657,1,269.42
1658,7,50.86
1659,1,238.36
1660,1,151.98
1661,1,132.43
