id,weight,payoutMultiplier
256,1,56.52
257,1,0.96
258,1,2.72
259,1,8.94
260,1,5.6
261,1,4.7
262,1,0
263,1,2.2
264,1,44.4
265,1,0
266,1,0
267,1,12
268,1,6.93
269,1,0
270,1,6
271,1,0
272,1,0.72
273,1,1.5
274,1,17.92
275,1,3.6
276,1,14.4
277,1,3.99
278,1,13.36
279,1,42.7
280,1,3.6
281,1,6.16
282,1,28.8
283,1,0
284,1,0.2
285,1,3.2
286,1,3.6
287,1,4.65
288,1,0.5
289,1,79.8
290,1,97.62
291,1,2.1
292,1,81
293,1,16.96
294,1,0
295,1,0
296,1,0
297,1,0
298,1,66.24
299,1,4.8
300,1,7.3
301,1,6.3
302,1,25.9
303,1,0
304,1,6.05
305,1,4.56
306,1,30.6
307,1,9.8
308,1,15.36
309,1,2
310,1,82
311,1,1.35
312,1,4.9
313,1,2.04
314,1,12.6
315,1,46.98
316,1,0
317,1,18.13
318,1,8.9
319,1,8.2
320,1,0
321,1,8
322,1,10.8
323,1,0
324,1,0
325,1,0
326,1,0
327,1,52
328,1,0
329,1,0
330,1,16.59
331,1,0
332,1,80.5
333,1,54
334,1,0.96
335,1,1.8
336,1,1.6
337,1,10.48
338,1,13.13
339,1,0.84
340,1,1.2
341,1,4.2
342,1,28.32
343,1,10.16
344,1,85.41
345,1,2.8
346,1,0
347,1,1.74
348,1,8.5
349,1,3.87
350,1,1.2
351,1,0.64
352,1,3.6
353,1,15.75
354,1,0
355,1,0
356,1,4.16
357,1,8.26
358,1,0
359,1,9.24
360,1,11.06
361,1,0.8
362,1,0
363,1,12.8
364,1,0
365,1,1.2
366,1,8.94
367,1,0
368,1,27.61
369,1,15.75
370,1,2.1
371,1,2.73
372,1,3.06
373,1,1.32
374,1,28.8
375,1,43.4
376,1,1.75
377,1,17.43
378,1,13.6
379,1,9.56
380,1,2.9
381,1,0
382,1,1.5
383,1,1.79
384,1,0
385,1,2.45
386,1,11.1
387,1,1.25
388,1,3.09
389,1,0
390,1,3.5
391,1,11.65
392,1,0.42
393,1,1.05
394,1,11.6
395,1,1.12
396,1,35.07
397,1,1.8
398,1,4.9
399,1,0
400,1,3.7
401,1,2.1
402,1,0
403,1,12.78
404,1,1.25
405,1,39.85
406,1,1.8
407,1,1.2
408,1,14
409,1,1.2
410,1,1.86
411,1,0.99
412,1,0
413,1,8
414,1,0
415,1,0.7
416,1,7
417,1,3.43
418,1,100.5
419,1,5.34
420,1,0
421,1,0.91
422,1,0
423,1,1.68
424,1,17.52
425,1,2.1
426,1,8.26
427,1,32.2
428,1,15.26
429,1,4.69
430,1,1.75
431,1,0
432,1,12.15
433,1,14
434,1,4
435,1,0
436,1,0
437,1,8.4
438,1,3.5
439,1,0
440,1,0
441,1,7
442,1,134.4
443,1,4.8
444,1,3.04
445,1,6.75
446,1,26.4
447,1,21.56
448,1,5.28
449,1,0
450,1,0
451,1,1.2
452,1,2.16
453,1,1.12
454,1,10.98
455,1,27.74
456,1,1.25
457,1,11.2
458,1,4.32
459,1,8.1
460,1,18.34
461,1,1.85
462,1,0
463,1,0.95
464,1,2.04
465,1,4.2
466,1,7.2
467,1,0
468,1,8.04
469,1,0
470,1,0.32
471,1,0
472,1,21
473,1,4.06
474,1,0
475,1,5.4
476,1,95.2
477,1,1.16
478,1,7.65
479,1,7.47
480,1,9.85
481,1,0
482,1,1.35
483,1,0.64
484,1,4.29
485,1,1.8
486,1,29.7
487,1,1.4
488,1,1.4
489,1,0
490,1,15.88
491,1,0
492,1,32.26
493,1,0
494,1,0.96
495,1,6.6
496,1,22.8
497,1,0.63
498,1,2.94
499,1,2.4
500,1,13.2
501,1,27
502,1,5.4
503,1,3
504,1,15.09
505,1,14.16
506,1,0
507,1,0.6
508,1,3
509,1,0
510,1,0.81
511,1,6.75
512,1,37.9
513,1,1.2
514,1,0.2
515,1,0
516,1,13.2
517,1,0.54
518,1,3
519,1,1.72
520,1,0
521,1,18.54
522,1,50.26
523,1,14
524,1,0
525,1,0
526,1,0
527,1,6.78
528,1,18
529,1,0.27
530,1,7.5
531,1,4.3
532,1,1
533,1,157
534,1,10.5
535,1,0.53
536,1,0
537,1,11.6
538,1,3
539,1,0
540,1,2.45
541,1,10.22
542,1,9.3
543,1,2.31
544,1,0
545,1,11
546,1,11.76
547,1,5.4
548,1,8
549,1,3.16
550,1,22.4
551,1,1.6
552,1,4.06
553,1,0.63
554,1,3
555,1,13.2
556,1,1.68
557,1,4.9
558,1,10.95
559,1,59.64
560,1,31.99
561,1,6
562,1,0.4
563,1,134.4
564,1,3.52
565,1,36
566,1,0.9
567,1,1.2
568,1,14
569,1,22.8
570,1,3.57
571,1,13
572,1,25.2
573,1,2.08
574,1,0.96
575,1,16.45
576,1,5.25
577,1,10.5
578,1,0
579,1,25.78
580,1,0
581,1,7.8
582,1,2.4
583,1,0
584,1,31.87
585,1,15.6
586,1,0
587,1,5
588,1,15.04
589,1,64.05
590,1,8.64
591,1,2
592,1,14.4
593,1,2.88
594,1,0
595,1,0
596,1,0
597,1,2.4
598,1,0.24
599,1,10.33
600,1,1.82
601,1,0.42
602,1,5.57
603,1,0
604,1,0.84
605,1,4.8
606,1,0.32
607,1,2.73
608,1,2.64
609,1,0.24
610,1,3
611,1,1.68
612,1,0
613,1,0.75
614,1,0
615,1,16.26
616,1,1.4
617,1,0
618,1,1.05
619,1,0.6
620,1,3.63
621,1,0
622,1,131.91
623,1,5.22
624,1,0.32
625,1,18.36
626,1,5.58
627,1,0
628,1,0.65
629,1,1.8
630,1,2.52
631,1,184.8
632,1,2.87
633,1,21
634,1,0.23
635,1,1.08
636,1,12.09
637,1,2.1
638,1,40.6
639,1,2.4
640,1,6.86
641,1,0
642,1,6.3
643,1,34.32
644,1,0.88
645,1,0
646,1,0.32
647,1,0.45
648,1,18.4
649,1,6.93
650,1,1.56
651,1,14
652,1,5.08
653,1,23.12
654,1,7.24
655,1,3.5
656,1,27
657,1,0
658,1,18.9
659,1,2.12
660,1,0
661,1,1.23
662,1,0.3
663,1,1.2
664,1,1.95
665,1,7.5
666,1,0
667,1,0
668,1,12.8
669,1,2.8
670,1,23.88
671,1,12.46
672,1,19.5
673,1,0
674,1,1.88
675,1,14.76
676,1,2.3
677,1,37.35
678,1,1.2
679,1,0
680,1,2.5
681,1,2.43
682,1,5.7
683,1,1.75
684,1,0
685,1,48.84
686,1,1.2
687,1,0
688,1,4.8
689,1,3.6
690,1,10.2
691,1,5.22
692,1,1.8
693,1,0.88
694,1,12.8
695,1,11.82
696,1,1
697,1,2.05
698,1,85.5
699,1,0
700,1,0
701,1,0
702,1,11.2
703,1,9.72
704,1,3.04
705,1,0
706,1,2.8
707,1,55.98
708,1,5.5
709,1,0.3
710,1,1.28
711,1,38.6
712,1,0
713,1,0
714,1,0
715,1,4.74
716,1,0
717,1,5.52
718,1,6.24
719,1,5.6
720,1,20.3
721,1,3.72
722,1,0.48
723,1,0.84
724,1,16.25
725,1,0
726,1,0
727,1,2.45
728,1,6.3
729,1,15
730,1,8.76
731,1,4.8
732,1,20.86
733,1,0
734,1,0.6
735,1,0
736,1,5.92
737,1,0
738,1,1.65
739,1,2.58
740,1,0
741,1,17.1
742,1,2.45
743,1,2
744,1,13.8
745,1,5.34
746,1,11.2
747,1,0.63
748,1,1.8
749,1,8.05
750,1,65.04
751,1,25.52
752,1,0
753,1,3.54
754,1,1.2
755,1,2.96
756,1,3.2
757,1,22.36
758,1,3.08
759,1,3.6
760,1,7
761,1,1.8
762,1,2.88
763,1,2.6
764,1,0
765,1,9.8
766,1,35.5
767,1,10.08
768,1,0.72
769,1,0.2
770,1,14.4
771,1,7.42
772,1,1.68
773,1,30.45
774,1,20.07
775,1,0.2
776,1,7.25
777,1,91.88
778,1,0
779,1,0
780,1,1.05
781,1,1.65
782,1,8
783,1,3.15
784,1,1.62
785,1,0
786,1,0.2
787,1,1.32
788,1,106.65
789,1,0.78
790,1,30.96
791,1,5.85
792,1,6.08
793,1,0
794,1,11.4
795,1,0
796,1,0
797,1,3.5
798,1,33.6
799,1,0.96
800,1,20
801,1,0.84
802,1,0
803,1,1.08
804,1,3
805,1,1.18
806,1,9.36
807,1,4.71
808,1,1.5
809,1,2.8
810,1,13.3
811,1,6.8
812,1,0
813,1,0.81
814,1,10.75
815,1,2.8
816,1,37.5
817,1,1.8
818,1,6.15
819,1,0.48
820,1,2.5
821,1,1.5
822,1,4.4
823,1,0
824,1,25.2
825,1,0
826,1,0.7
827,1,1.89
828,1,4.2
829,1,1.76
830,1,0
831,1,2.25
832,1,1.08
833,1,11.28
834,1,0.48
835,1,18.9
836,1,11.34
837,1,0
838,1,3.24
839,1,3.75
840,1,2.1
841,1,1.44
842,1,25.2
843,1,0.88
844,1,32
845,1,0
846,1,26.4
847,1,7
848,1,0.48
849,1,52.35
850,1,44
851,1,1.7
852,1,3.5
853,1,66.25
854,1,0
855,1,14.72
856,1,16.12
857,1,2.23
858,1,0.56
859,1,1.2
860,1,0.4
861,1,17.6
862,1,55.44
863,1,37.8
864,1,1.2
865,1,25.2
866,1,1.2
867,1,4.32
868,1,60.96
869,1,16.07
870,1,10.8
871,1,10.17
872,1,5.04
873,1,0
874,1,4.32
875,1,0.75
876,1,0.54
877,1,1.47
878,1,27.13
879,1,0.95
880,1,40.6
881,1,0
882,1,3.32
883,1,4.4
884,1,4.48
885,1,14.75
886,1,7.56
887,1,0.16
888,1,0.8
889,1,5.6
890,1,4.96
891,1,5.7
892,1,0.9
893,1,0
894,1,5.08
895,1,0
896,1,1.34
897,1,2.4
898,1,2
899,1,2.85
900,1,49.76
901,1,2.5
902,1,0
903,1,0
904,1,0
905,1,5.82
906,1,5.4
907,1,0.35
908,1,93.24
909,1,0
910,1,0.25
911,1,6.72
912,1,47.4
913,1,0.99
914,1,0
915,1,24
916,1,3.05
917,1,8.46
918,1,0
919,1,7.7
920,1,13.8
921,1,27.2
922,1,0
923,1,3.28
924,1,3.2
925,1,4.8
926,1,29.3
927,1,30.1
928,1,18.72
929,1,0
930,1,10.99
931,1,28.85
932,1,12.8
933,1,11.25
934,1,0
935,1,0
936,1,29.22
937,1,0.32
938,1,0.24
939,1,13.51
940,1,30.8
941,1,0.25
942,1,2
943,1,0
944,1,3.64
945,1,0
946,1,14.28
947,1,4
948,1,7.2
949,1,1.8
950,1,0
951,1,0.36
952,1,1.38
953,1,24.9
954,1,0
955,1,8.4
956,1,40.5
957,1,12.35
958,1,55
959,1,2.4
960,1,0
961,1,1.83
962,1,0.6
963,1,30.3
964,1,7.6
965,1,0
966,1,6
967,1,0.36
968,1,19
969,1,0
970,1,1.4
971,1,1.1
972,1,0
973,1,0
974,1,18.63
975,1,128.88
976,1,75.04
977,1,0.51
978,1,0.6
979,1,28.8
980,1,9.17
981,1,0
982,1,0
983,1,7.5
984,1,9.9
985,1,0
986,1,0.32
987,1,7.53
988,1,0
989,1,25.2
990,1,2.45
991,1,0
992,1,2.12
993,1,3.24
994,1,0
995,1,0
996,1,1.75
997,1,3.5
998,1,0
999,1,0
1000,1,0
1001,1,0
1002,1,0
1003,1,161.6
1004,1,9.9
1005,1,4.5
1006,1,6
1007,1,0
1008,1,0.32
1009,1,35.25
1010,1,6
1011,1,2.91
1012,1,13.13
1013,1,10
1014,1,6.84
1015,1,18.55
1016,1,5
1017,1,4.72
1018,1,3
1019,1,32.4
1020,1,9
1021,1,14.4
1022,1,11.2
1023,1,144
1024,1,0
1025,1,0
1026,1,22.23
1027,1,0
1028,1,3.6
1029,1,3.18
1030,1,0
1031,1,0.8
1032,1,0
1033,1,0
1034,1,5.1
1035,1,15
1036,1,0.24
1037,1,85.05
1038,1,3.2
1039,1,0
1040,1,0
1041,1,32.4
1042,1,16
1043,1,29.4
1044,1,0
1045,1,10.08
1046,1,17.46
1047,1,1.6
1048,1,0.6
1049,1,1.4
1050,1,12
1051,1,19
1052,1,0
1053,1,3.52
1054,1,0
1055,1,5.12
1056,1,48.87
1057,1,10.5
1058,1,6
1059,1,3.5
1060,1,0.81
1061,1,0.45
1062,1,2.5
1063,1,0
1064,1,0
1065,1,3.57
1066,1,2.1
1067,1,0
1068,1,8.8
1069,1,5.25
1070,1,1.12
1071,1,0.42
1072,1,0
1073,1,1.65
1074,1,0
1075,1,4.75
1076,1,0.56
1077,1,26.32
1078,1,0
1079,1,18
1080,1,8.4
1081,1,0
1082,1,17.64
1083,1,0
1084,1,0.16
1085,1,19.81
1086,1,100.2
1087,1,9.45
1088,1,6.44
1089,1,2.28
1090,1,1.2
1091,1,4.25
1092,1,4.9
1093,1,0.72
1094,1,86.8
1095,1,2.2
1096,1,5.76
1097,1,5
1098,1,0
1099,1,0
1100,1,16.56
1101,1,19.5
1102,1,0
1103,1,1.47
1104,1,0.48
1105,1,9
1106,1,177.8
1107,1,8.64
1108,1,0.28
1109,1,96.92
1110,1,23.76
1111,1,41.25
1112,1,25.76
1113,1,13.5
1114,1,0
1115,1,0
1116,1,2.5
1117,1,4.2
1118,1,0
1119,1,12.6
1120,1,15
1121,1,0
1122,1,0
1123,1,1.2
1124,1,0
1125,1,0
1126,1,6
1127,1,4.5
1128,1,15.6
1129,1,0
1130,1,0
1131,1,19.6
1132,1,0
1133,1,22.75
1134,1,0
1135,1,0
1136,1,48.2
1137,1,0.48
1138,1,11.65
1139,1,0
1140,1,7.8
1141,1,10.89
1142,1,56
1143,1,54
1144,1,4.8
1145,1,2
1146,1,47
1147,1,8.93
1148,1,18.32
1149,1,2.34
1150,1,0
1151,1,12.9
1152,1,0
1153,1,2.83
1154,1,28.56
1155,1,2.88
1156,1,0
1157,1,0.7
1158,1,0.88
1159,1,0
1160,1,15.05
1161,1,0
1162,1,27.3
1163,1,4.5
1164,1,18.15
1165,1,0
1166,1,105.9
1167,1,2.34
1168,1,2.77
1169,1,12.6
1170,1,0.4
1171,1,0
1172,1,0
1173,1,152.8
1174,1,53.4
1175,1,0
1176,1,16.59
1177,1,64.8
1178,1,6.04
1179,1,2
1180,1,5.28
1181,1,3.5
1182,1,0.8
1183,1,32.76
1184,1,9.6
1185,1,9.85
1186,1,7.5
1187,1,0
1188,1,0
1189,1,30
1190,1,1.4
1191,1,0
1192,1,10.29
1193,1,0.9
1194,1,31.5
1195,1,0
1196,1,5.4
1197,1,0
1198,1,0
1199,1,1.44
1200,1,3
1201,1,7.2
1202,1,0
1203,1,0
1204,1,0
1205,1,11.87
1206,1,5.28
1207,1,28.07
1208,1,0
1209,1,0.4
1210,1,2.4
1211,1,0.91
1212,1,0
1213,1,0
1214,1,1.44
1215,1,0
1216,1,17.6
1217,1,36
1218,1,0
1219,1,3.75
1220,1,2.38
1221,1,0
1222,1,12.24
1223,1,6.51
1224,1,7
1225,1,3.5
1226,1,1.45
1227,1,4.08
1228,1,12
1229,1,0.24
1230,1,0.64
1231,1,12.8
1232,1,10.94
1233,1,6.65
1234,1,1.5
1235,1,1.08
1236,1,5.4
1237,1,0.63
1238,1,0
1239,1,2.28
1240,1,0.3
1241,1,0
1242,1,98
1243,1,0.27
1244,1,0
1245,1,0
1246,1,0.72
1247,1,0
1248,1,4.5
1249,1,0.32
1250,1,5.8
1251,1,3
1252,1,48
1253,1,4.03
1254,1,1.32
1255,1,2.17
1256,1,3.78
1257,1,2.36
1258,1,0
1259,1,0
1260,1,22.4
1261,1,26.1
1262,1,0
1263,1,57.6
1264,1,30.8
1265,1,0
1266,1,1.7
1267,1,12.6
1268,1,0.6
1269,1,1.54
1270,1,2.75
1271,1,3
1272,1,8.6
1273,1,16.2
1274,1,8.4
1275,1,5.95
1276,1,1.12
1277,1,0
1278,1,4.05
1279,1,1.5
1280,1,0
1281,1,1.68
1282,1,0.48
1283,1,0.8
1284,1,1.08
1285,1,2.49
1286,1,0
1287,1,0.35
1288,1,0
1289,1,0
1290,1,1.5
1291,1,17.45
1292,1,5
1293,1,0
1294,1,7.91
1295,1,0
1296,1,4.2
1297,1,3.15
1298,1,2.52
1299,1,3
1300,1,9.7
1301,1,0
1302,1,1.63
1303,1,5.25
1304,1,5
1305,1,2.4
1306,1,71.4
1307,1,1.23
1308,1,0.64
1309,1,4.02
1310,1,0
1311,1,3.9
1312,1,4.56
1313,1,0
1314,1,4.75
1315,1,0
1316,1,9.6
1317,1,4.72
1318,1,7.8
1319,1,8.85
1320,1,27.48
1321,1,6
1322,1,1.8
1323,1,0.54
1324,1,6
1325,1,12.6
1326,1,6.3
1327,1,0
1328,1,0.64
1329,1,4.2
1330,1,0
1331,1,0.6
1332,1,6.8
1333,1,9
1334,1,8
1335,1,11.4
1336,1,0
1337,1,2.8
1338,1,24
1339,1,2.19
1340,1,1
1341,1,26.1
1342,1,2.4
1343,1,8.71
1344,1,21.6
1345,1,2.59
1346,1,2.25
1347,1,58
1348,1,0.32
1349,1,6.3
1350,1,4
1351,1,2
1352,1,3.5
1353,1,5.6
1354,1,0
1355,1,6.55
1356,1,10.4
1357,1,2.52
1358,1,2
1359,1,34.2
1360,1,19.8
1361,1,0
1362,1,0.66
1363,1,0.56
1364,1,5.76
1365,1,12.3
1366,1,25.2
1367,1,0.6
1368,1,2.6
1369,1,13.65
1370,1,0
1371,1,2.5
1372,1,0
1373,1,21.6
1374,1,56
1375,1,3.84
1376,1,38.34
1377,1,9.8
1378,1,19.2
1379,1,6.48
1380,1,0.16
1381,1,5.25
1382,1,0
1383,1,0
1384,1,4
1385,1,0
1386,1,0
1387,1,24
1388,1,33
1389,1,0.63
1390,1,0
1391,1,17.5
1392,1,4.4
1393,1,2.8
1394,1,13
1395,1,0.54
1396,1,22.5
1397,1,2.61
1398,1,0
1399,1,19.5
1400,1,9.75
1401,1,60.72
1402,1,13.87
1403,1,0.63
1404,1,0.32
1405,1,15.5
1406,1,17.76
1407,1,7.5
1408,1,8.08
1409,1,6.06
1410,1,5.23
1411,1,4.28
1412,1,7.36
1413,1,6.58
1414,1,2.58
1415,1,14
1416,1,29.4
1417,1,7.2
1418,1,5.32
1419,1,2.94
1420,1,15.6
1421,1,1.86
1422,1,4.2
1423,1,1.44
1424,1,1.62
1425,1,0.9
1426,1,6.75
1427,1,3.72
1428,1,0
1429,1,8
1430,1,0.8
1431,1,2.34
1432,1,34.4
1433,1,0
1434,1,54
1435,1,0
1436,1,100.8
1437,1,2.7
1438,1,4.8
1439,1,12.6
1440,1,17.5
1441,1,4.9
1442,1,39.68
1443,1,3.04
1444,1,0
1445,1,0
1446,1,2.66
1447,1,0.48
1448,1,2.16
1449,1,2.1
1450,1,10.8
1451,1,0
1452,1,9
1453,1,0.48
1454,1,1.1
1455,1,40.01
1456,1,13.5
1457,1,36
1458,1,4.41
1459,1,15.96
1460,1,24
1461,1,27.44
1462,1,72
1463,1,33.92
1464,1,0
1465,1,11.06
1466,1,13.44
1467,1,0
1468,1,2.48
1469,1,4.41
1470,1,0
1471,1,3
1472,1,2.97
1473,1,7.32
1474,1,0
1475,1,18.36
1476,1,0.75
1477,1,46.5
1478,1,9.84
1479,1,190.8
1480,1,1.8
1481,1,12.8
1482,1,2.1
1483,1,3.3
1484,1,1.8
1485,1,2.45
1486,1,0
1487,1,1.25
1488,1,7.2
1489,1,2.24
1490,1,0
1491,1,2.4
1492,1,4
1493,1,2.16
1494,1,2.1
1495,1,2.8
1496,1,71.68
1497,1,2.97
1498,1,8.4
1499,1,0
1500,1,2.46
1501,1,0.86
1502,1,43
1503,1,0.48
1504,1,1.5
1505,1,3.18
1506,1,0
1507,1,30.8
1508,1,0.64
1509,1,4.8
1510,1,21
1511,1,1.92
1512,1,28.35
1513,1,1.92
1514,1,0
1515,1,7.28
1516,1,0.7
1517,1,0
1518,1,9
1519,1,0.75
1520,1,14.49
1521,1,0.24
1522,1,0.8
1523,1,5.94
1524,1,25.96
1525,1,23.5
1526,1,0
1527,1,28.4
1528,1,0
1529,1,0
1530,1,6.3
1531,1,0
1532,1,5.6
1533,1,4.8
1534,1,4.5
1535,1,0
1536,1,0
1537,1,1.08
1538,1,0
1539,1,0.75
1540,1,1.32
1541,1,0.36
1542,1,69.66
1543,1,18.8
1544,1,0
1545,1,0
1546,1,3.74
1547,1,6.6
1548,1,0
1549,1,3.01
1550,1,0.6
1551,1,0.96
1552,1,0
1553,1,0
1554,1,62.5
1555,1,0
1556,1,0
1557,1,6.3
1558,1,0
1559,1,3.6
1560,1,0
1561,1,2.13
1562,1,1
1563,1,9.99
1564,1,1
1565,1,10.8
1566,1,0
1567,1,12.6
1568,1,10.3
1569,1,4.8
1570,1,0
1571,1,2.55
1572,1,6.02
1573,1,0
1574,1,16
1575,1,2.34
1576,1,16.84
1577,1,0
1578,1,0
1579,1,16.73
1580,1,0
1581,1,2.4
1582,1,0
1583,1,1.26
1584,1,2.8
1585,1,0.32
1586,1,0
1587,1,45.9
1588,1,0
1589,1,0
1590,1,5.4
1591,1,2.1
1592,1,14
1593,1,1.32
1594,1,0
1595,1,0
1596,1,3.5
1597,1,0
1598,1,0.7
1599,1,11.2
1600,1,2
1601,1,3.5
1602,1,16.73
1603,1,1.8
1604,1,8.05
1605,1,55.35
1606,1,11.8
1607,1,3.2
1608,1,11.7
1609,1,0
1610,1,0.48
1611,1,12.12
1612,1,118
1613,1,0
1614,1,0
1615,1,5.5
1616,1,3.2
1617,1,18.5
1618,1,0
1619,1,13.38
1620,1,3.46
1621,1,0
1622,1,23.25
1623,1,4.63
1624,1,6.6
1625,1,0
1626,1,0.75
1627,1,2.1
1628,1,0
1629,1,9.6
1630,1,0.4
1631,1,0
1632,1,0.6
1633,1,2
1634,1,1.25
1635,1,12.72
1636,1,11.46
1637,1,2.8
1638,1,0.9
1639,1,2.73
1640,1,0
1641,1,24
1642,1,0
1643,1,0
1644,1,0
1645,1,1.08
1646,1,0.6
1647,1,7
1648,1,33.6
1649,1,1.25
1650,1,1.83
1651,1,1.4
1652,1,11
1653,1,0.56
1654,1,1.26
1655,1,2.96
1656,1,3
1657,1,2.4
1658,1,0
1659,1,0
1660,1,1.5
1661,1,42.9
1662,1,7.05
1663,1,0
1664,1,0
1665,1,0.6
1666,1,4.95
1667,1,1
1668,1,20
1669,1,3
1670,1,11.2
1671,1,3.9
1672,1,5
1673,1,0.25
1674,1,0
1675,1,0
1676,1,1.05
1677,1,0.48
1678,1,0.54
1679,1,6
1680,1,6.65
1681,1,7.6
1682,1,11.01
1683,1,8.7
1684,1,1.32
1685,1,11.55
1686,1,4.08
1687,1,4.4
1688,1,2.28
1689,1,1
1690,1,45.15
1691,1,2.52
1692,1,57.6
1693,1,0
1694,1,9
1695,1,17.4
1696,1,0.88
1697,1,1
1698,1,6
1699,1,1.4
1700,1,2.4
1701,1,0.96
1702,1,3.8
1703,1,0.8
1704,1,0.32
1705,1,0.3
1706,1,3.5
1707,1,3.5
1708,1,5.4
1709,1,1.05
1710,1,6.7
1711,1,8.1
1712,1,2.64
1713,1,4.62
1714,1,0
1715,1,7.5
1716,1,5.67
1717,1,0
1718,1,14.4
1719,1,0
1720,1,2.4
1721,1,0.48
1722,1,9.8
1723,1,0.63
1724,1,2.5
1725,1,0.24
1726,1,6
1727,1,15.95
1728,1,0
1729,1,1.5
1730,1,0
1731,1,0.32
1732,1,4.86
1733,1,0
1734,1,0.32
1735,1,1
1736,1,0.42
1737,1,20
1738,1,0
1739,1,6.75
1740,1,0
1741,1,6.64
1742,1,3.24
1743,1,0
1744,1,21.7
1745,1,16.5
1746,1,0
1747,1,17.99
1748,1,11.2
1749,1,1.9
1750,1,19.6
1751,1,0
1752,1,1.08
1753,1,9
1754,1,2
1755,1,4.03
1756,1,19.74
1757,1,0
1758,1,0
1759,1,0.96
1760,1,0.32
1761,1,0.8
1762,1,6.65
1763,1,0
1764,1,7.21
1765,1,12.6
1766,1,9.6
1767,1,29.07
1768,1,0.84
1769,1,16.98
1770,1,0
1771,1,2.1
1772,1,32.13
1773,1,2.52
1774,1,0
1775,1,21.6
1776,1,0.6
1777,1,31.5
1778,1,2.4
1779,1,5.4
1780,1,4.88
1781,1,18.9
1782,1,7.08
1783,1,0
